dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,mean_acceptance,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog
std_s55,standard,1,55,1,nuts,2,mu,kernel_01,0,0.0,0.8991913795471191,5.0,2.52475,0.0,31.0,5.1815
std_s55,standard,1,55,1,nuts,2,Delta,kernel_02,0,0.0,0.9093759655952454,3.0,2.90685,0.0,7.0,6.6274
std_s55,standard,1,55,1,nuts,2,beta_i,kernel_03,0,0.0,0.8691145777702332,5.0,4.99995,0.0,31.0,30.9992
std_s56,standard,1,56,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9049976468086244,6.0,2.97745,0.0,39.0,6.9292
std_s56,standard,1,56,1,nuts,2,mu,kernel_01,0,0.0,0.910912275314331,4.0,2.66445,0.0,15.0,5.667
std_s56,standard,1,56,1,nuts,2,Delta,kernel_02,0,0.0,0.8857095837593079,5.0,2.8639,0.0,23.0,6.4604
std_s56,standard,1,56,1,nuts,2,beta_i,kernel_03,0,0.0,0.8463031053543091,5.0,4.99995,0.0,31.0,30.9992
std_s57,standard,1,57,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9042612314224244,6.0,2.96435,0.0,39.0,6.8814
std_s57,standard,1,57,1,nuts,2,mu,kernel_01,0,0.0,0.9115326404571532,4.0,2.6335,0.0,15.0,5.5453
std_s57,standard,1,57,1,nuts,2,Delta,kernel_02,0,0.0,0.9089234471321106,4.0,2.9233,0.0,15.0,6.6934
std_s57,standard,1,57,1,nuts,2,beta_i,kernel_03,0,0.0,0.8607292175292969,5.0,4.81505,0.0,31.0,28.0408
std_s58,standard,1,58,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9079864025115968,4.0,2.9717,0.0,15.0,6.8878
std_s58,standard,1,58,1,nuts,2,mu,kernel_01,0,0.0,0.8845455050468445,5.0,2.46035,0.0,31.0,4.9317
std_s58,standard,1,58,1,nuts,2,Delta,kernel_02,0,0.0,0.8899831771850586,4.0,2.8503,0.0,15.0,6.4028
std_s58,standard,1,58,1,nuts,2,beta_i,kernel_03,0,0.0,0.8549094796180725,5.0,4.6309,0.0,31.0,25.0944
std_s59,standard,1,59,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9005916118621826,3.0,2.95385,0.0,7.0,6.8154
std_s59,standard,1,59,1,nuts,2,mu,kernel_01,0,0.0,0.923434555530548,4.0,2.6856,0.0,15.0,5.7468
std_s59,standard,1,59,1,nuts,2,Delta,kernel_02,0,0.0,0.909910261631012,3.0,2.9144,0.0,7.0,6.6576
std_s59,standard,1,59,1,nuts,2,beta_i,kernel_03,0,0.0,0.8496996164321899,5.0,4.97355,0.0,31.0,30.5768
std_s60,standard,1,60,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9122620820999146,5.0,2.97525,0.0,23.0,6.9054
std_s60,standard,1,60,1,nuts,2,mu,kernel_01,0,0.0,0.9054355621337892,5.0,2.5703,0.0,31.0,5.3086
std_s60,standard,1,60,1,nuts,2,Delta,kernel_02,0,0.0,0.8945101499557495,4.0,2.88065,0.0,15.0,6.5232
std_s60,standard,1,60,1,nuts,2,beta_i,kernel_03,0,0.0,0.8805845975875854,5.0,4.99965,0.0,31.0,30.9944
std_s61,standard,1,61,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8867666125297546,4.0,2.9479,0.0,15.0,6.7968
std_s61,standard,1,61,1,nuts,2,mu,kernel_01,0,0.0,0.9405251741409302,6.0,2.9597,0.0,63.0,7.277
std_s61,standard,1,61,1,nuts,2,Delta,kernel_02,0,0.0,0.896257221698761,5.0,2.927,0.0,31.0,6.7215
std_s61,standard,1,61,1,nuts,2,beta_i,kernel_03,0,0.0,0.8472709059715271,5.0,4.9965,0.0,31.0,30.944
std_s62,standard,1,62,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9017800092697144,3.0,2.9489,0.0,7.0,6.7956
std_s62,standard,1,62,1,nuts,2,mu,kernel_01,0,0.0,0.9067520499229432,5.0,2.55485,0.0,23.0,5.2464
std_s62,standard,1,62,1,nuts,2,Delta,kernel_02,0,0.0,0.8935195207595825,4.0,2.85115,0.0,11.0,6.4046
std_s62,standard,1,62,1,nuts,2,beta_i,kernel_03,0,0.0,0.8435067534446716,5.0,4.82845,0.0,31.0,28.2552
std_s63,standard,1,63,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8922246098518372,3.0,2.92955,0.0,7.0,6.7182
std_s63,standard,1,63,1,nuts,2,mu,kernel_01,0,0.0,0.9088631868362428,5.0,2.58995,0.0,31.0,5.3845
std_s63,standard,1,63,1,nuts,2,Delta,kernel_02,0,0.0,0.9096488356590272,3.0,2.91305,0.0,7.0,6.6522
std_s63,standard,1,63,1,nuts,2,beta_i,kernel_03,0,0.0,0.8607268333435059,5.0,4.9555,0.0,31.0,30.288
std_s64,standard,1,64,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8866562247276306,4.0,2.9309,0.0,15.0,6.724
std_s64,standard,1,64,1,nuts,2,mu,kernel_01,0,0.0,0.9134365320205688,4.0,2.6311,0.0,15.0,5.5367
std_s64,standard,1,64,1,nuts,2,Delta,kernel_02,0,0.0,0.9035201072692872,4.0,2.8972,0.0,15.0,6.5891
std_s64,standard,1,64,1,nuts,2,beta_i,kernel_03,0,0.0,0.8589848875999451,5.0,4.5532,0.0,31.0,23.8512
std_s65,standard,1,65,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8959805369377136,4.0,2.95215,0.0,15.0,6.8088
std_s65,standard,1,65,1,nuts,2,mu,kernel_01,0,0.0,0.90127295255661,5.0,2.55145,0.0,31.0,5.2463
std_s65,standard,1,65,1,nuts,2,Delta,kernel_02,0,0.0,0.8953129053115845,4.0,2.8576,0.0,15.0,6.4319
std_s65,standard,1,65,1,nuts,2,beta_i,kernel_03,0,0.0,0.8699723482131958,5.0,5.0,0.0,31.0,31.0
std_s66,standard,1,66,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8933287858963013,4.0,2.9509,0.0,15.0,6.8042
std_s66,standard,1,66,1,nuts,2,mu,kernel_01,0,0.0,0.9176793098449708,4.0,2.63365,0.0,15.0,5.5425
std_s66,standard,1,66,1,nuts,2,Delta,kernel_02,0,0.0,0.9032988548278807,4.0,2.8846,0.0,11.0,6.5383
std_s66,standard,1,66,1,nuts,2,beta_i,kernel_03,0,0.0,0.8715628981590271,5.0,5.0,0.0,31.0,31.0
std_s67,standard,1,67,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8935608267784119,4.0,2.9527,0.0,15.0,6.8112
std_s67,standard,1,67,1,nuts,2,mu,kernel_01,0,0.0,0.9203527569770812,4.0,2.7114,0.0,15.0,5.8532
std_s67,standard,1,67,1,nuts,2,Delta,kernel_02,0,0.0,0.8770620822906494,4.0,2.85335,0.0,15.0,6.4226
std_s67,standard,1,67,1,nuts,2,beta_i,kernel_03,0,0.0,0.8574593663215637,5.0,4.64405,0.0,31.0,25.3048
std_s68,standard,1,68,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8749414086341858,4.0,2.89435,0.0,15.0,6.5791
std_s68,standard,1,68,1,nuts,2,mu,kernel_01,0,0.0,0.9060394763946532,5.0,2.57005,0.0,31.0,5.3062
std_s68,standard,1,68,1,nuts,2,Delta,kernel_02,0,0.0,0.8892037868499756,4.0,2.84925,0.0,15.0,6.3985
std_s68,standard,1,68,1,nuts,2,beta_i,kernel_03,0,0.0,0.8772345781326294,5.0,4.9746,0.0,31.0,30.5936
std_s69,standard,1,69,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8843363523483276,4.0,2.92195,0.0,15.0,6.6888
std_s69,standard,1,69,1,nuts,2,mu,kernel_01,0,0.0,0.9117624759674072,5.0,2.6197,0.0,27.0,5.4997
std_s69,standard,1,69,1,nuts,2,Delta,kernel_02,0,0.0,0.8884904384613037,4.0,2.85075,0.0,15.0,6.4037
std_s69,standard,1,69,1,nuts,2,beta_i,kernel_03,0,0.0,0.8656052947044373,5.0,4.9604,0.0,31.0,30.3664
std_s70,standard,1,70,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8804894685745239,4.0,2.9349,0.0,15.0,6.741
std_s70,standard,1,70,1,nuts,2,mu,kernel_01,0,0.0,0.9027624726295472,5.0,2.5595,0.0,31.0,5.267
std_s70,standard,1,70,1,nuts,2,Delta,kernel_02,0,0.0,0.8969566226005554,4.0,2.88105,0.0,15.0,6.5246
std_s70,standard,1,70,1,nuts,2,beta_i,kernel_03,0,0.0,0.8560023307800293,5.0,4.98815,0.0,31.0,30.8104
std_s71,standard,1,71,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8832798004150391,4.0,2.9167,0.0,15.0,6.6671
std_s71,standard,1,71,1,nuts,2,mu,kernel_01,0,0.0,0.9174310564994812,4.0,2.6243,0.0,15.0,5.5019
std_s71,standard,1,71,1,nuts,2,Delta,kernel_02,0,0.0,0.8962517380714417,4.0,2.85545,0.0,15.0,6.4219
std_s71,standard,1,71,1,nuts,2,beta_i,kernel_03,0,0.0,0.8653869032859802,5.0,4.5013,0.0,31.0,23.0208
std_s72,standard,1,72,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8932620882987976,3.0,2.93775,0.0,7.0,6.751
std_s72,standard,1,72,1,nuts,2,mu,kernel_01,0,0.0,0.8937270641326904,5.0,2.5245,0.0,31.0,5.1596
std_s72,standard,1,72,1,nuts,2,Delta,kernel_02,0,0.0,0.8865143656730652,4.0,2.8438,0.0,15.0,6.3765
std_s72,standard,1,72,1,nuts,2,beta_i,kernel_03,0,0.0,0.8636829853057861,7.0,4.24535,0.0,95.0,18.9872
std_s73,standard,1,73,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8936095833778381,4.0,2.94375,0.0,15.0,6.7752
std_s73,standard,1,73,1,nuts,2,mu,kernel_01,0,0.0,0.8861187696456909,5.0,2.4614,0.0,31.0,4.9194
std_s73,standard,1,73,1,nuts,2,Delta,kernel_02,0,0.0,0.8976280093193054,3.0,2.87845,0.0,7.0,6.5139
std_s73,standard,1,73,1,nuts,2,beta_i,kernel_03,0,0.0,0.8732135891914368,5.0,5.0,0.0,31.0,31.0
std_s74,standard,1,74,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9036892652511596,3.0,2.96005,0.0,7.0,6.8402
std_s74,standard,1,74,1,nuts,2,mu,kernel_01,0,0.0,0.9138636589050292,5.0,2.6298,0.0,19.0,5.5339
std_s74,standard,1,74,1,nuts,2,Delta,kernel_02,0,0.0,0.8823049664497375,4.0,2.8303,0.0,15.0,6.3285
std_s74,standard,1,74,1,nuts,2,beta_i,kernel_03,0,0.0,0.8615262508392334,5.0,5.0,0.0,31.0,31.0
std_s75,standard,1,75,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8827788829803467,3.0,2.91635,0.0,7.0,6.6654
std_s75,standard,1,75,1,nuts,2,mu,kernel_01,0,0.0,0.919518232345581,4.0,2.6387,0.0,15.0,5.5671
std_s75,standard,1,75,1,nuts,2,Delta,kernel_02,0,0.0,0.8876224756240845,4.0,2.84325,0.0,15.0,6.3741
std_s75,standard,1,75,1,nuts,2,beta_i,kernel_03,0,0.0,0.8620541095733643,5.0,4.99955,0.0,31.0,30.9928
std_s76,standard,1,76,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8786853551864624,4.0,2.9139,0.0,15.0,6.6562
std_s76,standard,1,76,1,nuts,2,mu,kernel_01,0,0.0,0.9068820476531982,5.0,2.59455,0.0,31.0,5.4112
std_s76,standard,1,76,1,nuts,2,Delta,kernel_02,0,0.0,0.8731426000595093,5.0,2.79685,0.0,23.0,6.2042
std_s76,standard,1,76,1,nuts,2,beta_i,kernel_03,0,0.0,0.8781874179840088,5.0,4.97265,0.0,31.0,30.5624
std_s77,standard,1,77,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8964824080467224,4.0,2.96005,0.0,15.0,6.8412
std_s77,standard,1,77,1,nuts,2,mu,kernel_01,0,0.0,0.9056687355041504,4.0,2.6018,0.0,15.0,5.4274
std_s77,standard,1,77,1,nuts,2,Delta,kernel_02,0,0.0,0.9004056453704834,5.0,2.90225,0.0,23.0,6.6108
std_s77,standard,1,77,1,nuts,2,beta_i,kernel_03,0,0.0,0.8538440465927124,5.0,4.97145,0.0,31.0,30.5432
std_s78,standard,1,78,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9138818383216858,5.0,2.98495,0.0,31.0,6.9572
std_s78,standard,1,78,1,nuts,2,mu,kernel_01,0,0.0,0.9087721705436708,4.0,2.6095,0.0,15.0,5.4584
std_s78,standard,1,78,1,nuts,2,Delta,kernel_02,0,0.0,0.8823533058166504,5.0,2.83925,0.0,19.0,6.3631
std_s78,standard,1,78,1,nuts,2,beta_i,kernel_03,0,0.0,0.8242542147636414,5.0,4.028,0.0,31.0,15.448
std_s79,standard,1,79,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9158312678337096,6.0,3.05415,0.0,47.0,7.5038
std_s79,standard,1,79,1,nuts,2,mu,kernel_01,0,0.0,0.9147597551345824,4.0,2.66705,0.0,15.0,5.6814
std_s79,standard,1,79,1,nuts,2,Delta,kernel_02,0,0.0,0.8868955373764038,4.0,2.87265,0.0,15.0,6.4963
std_s79,standard,1,79,1,nuts,2,beta_i,kernel_03,0,0.0,0.8575179576873779,5.0,4.928,0.0,31.0,29.848
std_s80,standard,1,80,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8896239995956421,3.0,2.932,0.0,7.0,6.728
std_s80,standard,1,80,1,nuts,2,mu,kernel_01,0,0.0,0.9020944237709044,5.0,2.54115,0.0,23.0,5.1944
std_s80,standard,1,80,1,nuts,2,Delta,kernel_02,0,0.0,0.8860320448875427,4.0,2.8324,0.0,15.0,6.3304
std_s80,standard,1,80,1,nuts,2,beta_i,kernel_03,0,0.0,0.8598775267601013,5.0,4.9999,0.0,31.0,30.9984
std_s81,standard,1,81,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8816562294960022,4.0,2.886,0.0,15.0,6.559
std_s81,standard,1,81,1,nuts,2,mu,kernel_01,0,0.0,0.9205217957496644,4.0,2.6818,0.0,15.0,5.7321
std_s81,standard,1,81,1,nuts,2,Delta,kernel_02,0,0.0,0.9027684330940248,4.0,2.90835,0.0,15.0,6.6339
std_s81,standard,1,81,1,nuts,2,beta_i,kernel_03,0,0.0,0.8774858117103577,5.0,4.9957,0.0,31.0,30.9312
std_s82,standard,1,82,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8957207202911377,3.0,2.93855,0.0,7.0,6.7542
std_s82,standard,1,82,1,nuts,2,mu,kernel_01,0,0.0,0.901117205619812,5.0,2.5336,0.0,23.0,5.1741
std_s82,standard,1,82,1,nuts,2,Delta,kernel_02,0,0.0,0.8718010783195496,4.0,2.78085,0.0,15.0,6.1309
std_s82,standard,1,82,1,nuts,2,beta_i,kernel_03,0,0.0,0.8645058870315552,6.0,4.46015,0.0,63.0,22.368
std_s83,standard,1,83,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8963934779167175,3.0,2.9408,0.0,7.0,6.7632
std_s83,standard,1,83,1,nuts,2,mu,kernel_01,0,0.0,0.9148013591766356,4.0,2.60495,0.0,15.0,5.4307
std_s83,standard,1,83,1,nuts,2,Delta,kernel_02,0,0.0,0.8823935389518738,4.0,2.8104,0.0,15.0,6.243
std_s83,standard,1,83,1,nuts,2,beta_i,kernel_03,0,0.0,0.8511480689048767,5.0,4.99995,0.0,31.0,30.9992
std_s84,standard,1,84,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8984255790710449,4.0,2.95265,0.0,11.0,6.8106
std_s84,standard,1,84,1,nuts,2,mu,kernel_01,0,0.0,0.9173156023025512,4.0,2.66295,0.0,15.0,5.6589
std_s84,standard,1,84,1,nuts,2,Delta,kernel_02,0,0.0,0.8972074389457703,4.0,2.88765,0.0,15.0,6.551
std_s84,standard,1,84,1,nuts,2,beta_i,kernel_03,0,0.0,0.860645592212677,6.0,4.4376,0.0,63.0,22.0064
std_s85,standard,1,85,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8950140476226807,4.0,2.9452,0.0,15.0,6.786
std_s85,standard,1,85,1,nuts,2,mu,kernel_01,0,0.0,0.917713463306427,5.0,2.663,0.0,19.0,5.6594
std_s85,standard,1,85,1,nuts,2,Delta,kernel_02,0,0.0,0.8869441151618958,4.0,2.85845,0.0,15.0,6.4367
std_s85,standard,1,85,1,nuts,2,beta_i,kernel_03,0,0.0,0.8597884774208069,5.0,4.7801,0.0,31.0,27.4816
std_s86,standard,1,86,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9005441665649414,6.0,3.0279,0.0,47.0,7.3236
std_s86,standard,1,86,1,nuts,2,mu,kernel_01,0,0.0,0.9224298000335692,5.0,2.71135,0.0,23.0,5.8542
std_s86,standard,1,86,1,nuts,2,Delta,kernel_02,0,0.0,0.9035548567771912,5.0,2.9247,0.0,31.0,6.7066
std_s86,standard,1,86,1,nuts,2,beta_i,kernel_03,0,0.0,0.8671696186065674,5.0,4.99985,0.0,31.0,30.9976
std_s87,standard,1,87,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9038820266723632,3.0,2.95965,0.0,7.0,6.8386
std_s87,standard,1,87,1,nuts,2,mu,kernel_01,0,0.0,0.9089783430099488,5.0,2.5938,0.0,23.0,5.4018
std_s87,standard,1,87,1,nuts,2,Delta,kernel_02,0,0.0,0.9048107266426086,3.0,2.9001,0.0,7.0,6.6003
std_s87,standard,1,87,1,nuts,2,beta_i,kernel_03,0,0.0,0.8815925717353821,5.0,5.0,0.0,31.0,31.0
std_s88,standard,1,88,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.88364177942276,4.0,2.91585,0.0,15.0,6.6644
std_s88,standard,1,88,1,nuts,2,mu,kernel_01,0,0.0,0.9233890771865844,4.0,2.6797,0.0,15.0,5.7304
std_s88,standard,1,88,1,nuts,2,Delta,kernel_02,0,0.0,0.9125235080718994,3.0,2.9236,0.0,7.0,6.6943
std_s88,standard,1,88,1,nuts,2,beta_i,kernel_03,0,0.0,0.8842422962188721,6.0,4.9745,0.0,63.0,30.5984
std_s89,standard,1,89,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8810307383537292,4.0,2.91125,0.0,15.0,6.6456
std_s89,standard,1,89,1,nuts,2,mu,kernel_01,0,0.0,0.9134421944618224,4.0,2.63055,0.0,15.0,5.5342
std_s89,standard,1,89,1,nuts,2,Delta,kernel_02,0,0.0,0.90763258934021,4.0,2.90905,0.0,11.0,6.6364
std_s89,standard,1,89,1,nuts,2,beta_i,kernel_03,0,0.0,0.8706504106521606,5.0,4.97275,0.0,31.0,30.564
std_s90,standard,1,90,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.911288559436798,5.0,2.9797,0.0,23.0,6.9336
std_s90,standard,1,90,1,nuts,2,mu,kernel_01,0,0.0,0.9199484586715698,4.0,2.6704,0.0,15.0,5.6901
std_s90,standard,1,90,1,nuts,2,Delta,kernel_02,0,0.0,0.8953593969345093,4.0,2.86735,0.0,15.0,6.4695
std_s90,standard,1,90,1,nuts,2,beta_i,kernel_03,0,0.0,0.8568272590637207,5.0,4.9904,0.0,31.0,30.8464
std_s91,standard,1,91,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8911733627319336,4.0,2.9459,0.0,15.0,6.784
std_s91,standard,1,91,1,nuts,2,mu,kernel_01,0,0.0,0.9008479714393616,5.0,2.55925,0.0,23.0,5.2803
std_s91,standard,1,91,1,nuts,2,Delta,kernel_02,0,0.0,0.8742730617523193,5.0,2.7966,0.0,19.0,6.1984
std_s91,standard,1,91,1,nuts,2,beta_i,kernel_03,0,0.0,0.8308061361312866,4.0,4.0,0.0,15.0,15.0
std_s92,standard,1,92,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9024535417556764,3.0,2.9555,0.0,7.0,6.822
std_s92,standard,1,92,1,nuts,2,mu,kernel_01,0,0.0,0.9171754717826844,4.0,2.6193,0.0,15.0,5.4837
std_s92,standard,1,92,1,nuts,2,Delta,kernel_02,0,0.0,0.9091808795928956,3.0,2.9113,0.0,7.0,6.6451
std_s92,standard,1,92,1,nuts,2,beta_i,kernel_03,0,0.0,0.8699868321418762,5.0,4.9999,0.0,31.0,30.9984
std_s93,standard,1,93,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8987436294555664,3.0,2.94915,0.0,7.0,6.7966
std_s93,standard,1,93,1,nuts,2,mu,kernel_01,0,0.0,0.9024121165275574,5.0,2.58055,0.0,31.0,5.3473
std_s93,standard,1,93,1,nuts,2,Delta,kernel_02,0,0.0,0.909218728542328,4.0,2.9168,0.0,15.0,6.6674
std_s93,standard,1,93,1,nuts,2,beta_i,kernel_03,0,0.0,0.8740267753601074,5.0,5.0,0.0,31.0,31.0
std_s94,standard,1,94,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9000118970870972,3.0,2.9436,0.0,7.0,6.7744
std_s94,standard,1,94,1,nuts,2,mu,kernel_01,0,0.0,0.9016157984733582,5.0,2.53855,0.0,31.0,5.1882
std_s94,standard,1,94,1,nuts,2,Delta,kernel_02,0,0.0,0.8702087998390198,5.0,2.7607,0.0,31.0,6.0595
std_s94,standard,1,94,1,nuts,2,beta_i,kernel_03,0,0.0,0.8649874925613403,6.0,4.7538,0.0,47.0,27.0608
std_s95,standard,1,95,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8680338859558105,4.0,2.86675,0.0,15.0,6.4674
std_s95,standard,1,95,1,nuts,2,mu,kernel_01,0,0.0,0.9191365242004396,4.0,2.6335,0.0,15.0,5.5451
std_s95,standard,1,95,1,nuts,2,Delta,kernel_02,0,0.0,0.8936850428581238,4.0,2.8544,0.0,15.0,6.418
std_s95,standard,1,95,1,nuts,2,beta_i,kernel_03,0,0.0,0.855161726474762,6.0,4.06525,0.0,63.0,16.068
std_s96,standard,1,96,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8839384913444519,3.0,2.9196,0.0,7.0,6.6783
std_s96,standard,1,96,1,nuts,2,mu,kernel_01,0,0.0,0.8985494375228882,5.0,2.5403,0.0,23.0,5.1973
std_s96,standard,1,96,1,nuts,2,Delta,kernel_02,0,0.0,0.8838679790496826,4.0,2.83775,0.0,15.0,6.353
std_s96,standard,1,96,1,nuts,2,beta_i,kernel_03,0,0.0,0.8514522314071655,6.0,4.2435,0.0,47.0,18.896
std_s97,standard,1,97,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9111279249191284,4.0,2.972,0.0,15.0,6.8884
std_s97,standard,1,97,1,nuts,2,mu,kernel_01,0,0.0,0.9066784977912904,5.0,2.63475,0.0,23.0,5.5638
std_s97,standard,1,97,1,nuts,2,Delta,kernel_02,0,0.0,0.8807767629623413,5.0,2.8461,0.0,23.0,6.3917
std_s97,standard,1,97,1,nuts,2,beta_i,kernel_03,0,0.0,0.8650933504104614,5.0,4.6938,0.0,31.0,26.1008
std_s98,standard,1,98,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8931297063827515,3.0,2.9406,0.0,7.0,6.7624
std_s98,standard,1,98,1,nuts,2,mu,kernel_01,0,0.0,0.9314708709716796,3.0,2.7225,0.0,7.0,5.8923
std_s98,standard,1,98,1,nuts,2,Delta,kernel_02,0,0.0,0.8915377855300903,4.0,2.8592,0.0,15.0,6.4371
std_s98,standard,1,98,1,nuts,2,beta_i,kernel_03,0,0.0,0.860405445098877,5.0,4.86495,0.0,31.0,28.8392
std_s99,standard,1,99,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.909453809261322,6.0,2.9794,0.0,39.0,6.9256
std_s99,standard,1,99,1,nuts,2,mu,kernel_01,0,0.0,0.9026857614517212,5.0,2.54545,0.0,19.0,5.2165
std_s99,standard,1,99,1,nuts,2,Delta,kernel_02,0,0.0,0.8841201066970825,5.0,2.82515,0.0,23.0,6.3037
std_s99,standard,1,99,1,nuts,2,beta_i,kernel_03,0,0.0,0.8382667899131775,5.0,4.99245,0.0,31.0,30.8792
